표준코드,본부,지사,시설명,소재지,착공년도,준공년도,종별,구분,유역면적,홍수면적,만수면적,수혜면적,한발빈도,홍수빈도,제체형식,제체체적,제체길이,제체높이,총저수량,유효저수량,사수량,취수형식,홍수위,만수위,사수위,연락처
4572010018,전북,무진장,반월,전북특별자치도 진안군 진안읍 반월리,1942-01-01,1945-12-01,2,보조수원,171,9.1,8.3,77,10,100,필댐(죤형),67900,181.9,12.6,229.2,229.2,0,사통형,397.7,396.7,375.7,063-350-7000
4572010019,전북,무진장,포강,전북특별자치도 진안군 진안읍 반월리,1942-01-01,1945-10-01,2,보조수원,28,1.5,1.2,10.4,10,100,필댐(죤형),46350,145.5,3.4,12.39,12.39,0,사통형,398.9,398.4,396,063-350-7000
4572010027,전북,무진장,구룡,전북특별자치도 진안군 진안읍 구룡리,1956-01-01,1960-10-31,2,주수원,108,4.4,3.6,33,10,100,필댐(죤형),86757,147.5,15.73,122,122,0,사통형,367,366.5,356,063-350-7000
4572010031,전북,무진장,연장,전북특별자치도 진안군 진안읍 연장리,1953-01-01,1956-11-20,1,주수원,731,13.6,12.8,44,10,100,필댐(죤형),30050,85.4,12.1,461.1,461.1,0,사통형,318.4,317.9,306.9,063-350-7000
4572010040,전북,무진장,송풍,전북특별자치도 진안군 용담면 송풍리,1960-01-01,1967-12-01,1,주수원,370,9.2,8.1,63,10,100,필댐(죤형),37680,116,18.19,504.4,473.2,31.2,사통형,256.44,255.94,230.44,063-350-7000
4572010059,전북,무진장,월포,전북특별자치도 진안군 상전면 월포리,1938-01-01,1945-10-20,2,주수원,116,4.07,3.54,6,10,100,필댐(죤형),53640,142,13,121.6,121.6,0,사통형,293,292.8,281.5,063-350-7000
4572010073,전북,무진장,신암,전북특별자치도 진안군 백운면 신암리,1957-01-01,1962-10-20,1,주수원,666,7.5,6.8,74,10,100,필댐(죤형),78070,125,24.5,440.6,412.6,28,사통형,497.2,496.5,467.2,063-350-7000
4572010074,전북,무진장,백암,전북특별자치도 진안군 백운면 백암리,1956-01-01,1959-09-30,2,주수원,45,2.2,1.8,29,10,100,필댐(죤형),17470,82.4,10.2,66.6,66.55,0.05,사통형,398.4,397.9,382.9,063-350-7000
4572010081,전북,무진장,지동,전북특별자치도 진안군 성수면 도통리,1956-01-01,1960-10-21,2,주수원,20.2,0.9,0.7,21,10,100,필댐(죤형),18960,88,7.43,18.75,18.45,0.3,사통형,271.46,270.91,263.86,063-350-7000
4572010091,전북,무진장,좌산,전북특별자치도 진안군 성수면 좌산리,1956-01-01,1959-11-10,2,주수원,97,4.5,3.7,24,10,100,필댐(죤형),24690,113,9.54,132.6,132.6,0,사통형,260.8,260.47,252.26,063-350-7000
4572010094,전북,무진장,신기,전북특별자치도 진안군 성수면 신기리,1942-01-01,1945-10-31,2,주수원,107,2.6,2.1,24,10,100,필댐(죤형),25290,130,9.3,75.3,75.25,0.05,사통형,275.4,274.5,266.9,063-350-7000
4572010101,전북,무진장,중평,전북특별자치도 진안군 성수면 도통리,1953-01-01,1958-10-20,2,주수원,305,4.5,3.9,49,10,100,필댐(죤형),103530,210,13.6,167.8,152.1,15.7,사통형,340.9,340.5,326.9,063-350-7000
4572010119,전북,무진장,덕천,전북특별자치도 진안군 마령면 덕천리,1957-01-01,1961-10-20,2,주수원,205,7.1,6.4,26,10,100,필댐(죤형),116733,185,16.2,144.7,144.7,0,사통형,340.8,340.3,326.8,063-350-7000
4572010128,전북,무진장,황금,전북특별자치도 진안군 부귀면 황금리,1976-01-01,1978-12-01,1,주수원,707.4,40.41,38.63,100.5,10,100,필댐(죤형),254180,263.2,37.5,5234,5007,227,취수탑형,391.5,390,367,063-350-7000
4572010130,전북,무진장,봉암,전북특별자치도 진안군 부귀면 봉암리,1953-01-01,1960-12-01,2,주수원,281.7,5,4.5,61,10,100,필댐(죤형),65500,116,15.03,249,219,30,사통형,349.2,348.7,337.2,063-350-7000
4572010131,전북,무진장,가정,전북특별자치도 진안군 부귀면 신정리,1956-01-01,1960-12-01,2,주수원,85,4,3.2,8.7,10,100,필댐(죤형),81820,116,12.33,71.74,71.7,0.04,사통형,339.67,339.17,330.07,063-350-7000
4572010135,전북,무진장,대불,전북특별자치도 진안군 주천면 대불리,1972-01-01,1974-11-20,2,주수원,267,4.8,4.2,43,10,100,필댐(죤형),89505,130,16.2,278,205.1,72.9,사통형,363.8,362.3,335.8,063-350-7000
4572010139,전북,무진장,용덕,전북특별자치도 진안군 주천면 용덕리,1957-01-01,1961-10-20,2,주수원,121,3.9,3.6,25,10,100,필댐(죤형),51430,148,12.4,126.17,125.45,0.72,사통형,348.6,348.3,337.6,063-350-7000
4572010140,전북,무진장,궁항,전북특별자치도 진안군 부귀면 궁항리,1984-01-01,1986-10-31,1,주수원,400,6.67,6.3,51,10,100,필댐(죤형),112090,138,18.9,451.3,451.3,0,사통형,439.6,438.6,401.6,063-350-7000
4572010141,전북,무진장,노촌,전북특별자치도 진안군 백운면 노촌리,1992-12-01,2001-12-22,1,주수원,1230,14.41,16.8,255,10,200,필댐(죤형),1700602,325.8,50.4,2857,2791,66,취수탑형,414,413,381,063-350-7000
4572010142,전북,무진장,신정,전북특별자치도 진안군 부귀면 세동리,1997-01-01,2001-10-20,1,주수원,218,7.8,8.27,76,10,100,필댐(죤형),192740,156,22.3,540.3,540.25,0.05,사통형,379,378.5,367,063-350-7000
4572010143,전북,무진장,신반월,전북특별자치도 진안군 진안읍 반월리,1997-10-25,2001-12-25,1,주수원,310,6,5.8,77.5,10,200,필댐(죤형),249580,236,42,1620,1507,113,취수탑형,434.2,433.2,406.5,063-350-7000
4573010003,전북,무진장,압수,전북특별자치도 무주군 무주읍 당산리,1956-01-01,1959-10-01,2,주수원,320,2.1,1.8,17,10,100,필댐(죤형),66300,95.5,16.34,54.9,54.9,0,사통형,229.5,228,200.2,063-350-7000
4573010023,전북,무진장,무풍(증산),전북특별자치도 무주군 무풍면 은산리,1987-12-18,1993-01-29,1,주수원,1450,9.7,8.88,160.5,10,100,필댐(죤형),290140,253,30,778,698,80,사통형,492,491.2,476,063-350-7000
4573010039,전북,무진장,괴목,전북특별자치도 무주군 적상면 괴목리,1976-01-01,1978-10-31,1,주수원,790,15.7,14.82,47,10,100,필댐(죤형),153493,256.3,32,2216,2083,133,취수탑형,365,364,338,063-350-7000
4573010059,전북,무진장,덕산,전북특별자치도 무주군 안성면 덕산리,1976-01-01,1981-10-31,1,주수원,920,12.5,11.5,209,10,100,필댐(죤형),718435,276,34.5,1592.1,1408.2,183.9,사통형,591.5,590,565.5,063-350-7000
4573010061,전북,전주.완주.임실,금평,전북특별자치도 임실군 지사면 금평리,1932-01-01,1932-12-30,2,보조수원,43,1.32,1.2,10.5,10,100,필댐(죤형),19661,110,8.5,25.92,25.92,0,사통형,189.98,189.48,184,063-270-0526
4573010072,전북,무진장,장안,전북특별자치도 무주군 부남면 장안리,1956-01-01,1959-10-20,2,주수원,210,2.8,2.5,37,10,100,필댐(죤형),71080,164,16.2,147.4,136,11.4,사통형,372,371.5,357,063-350-7000
4573010073,전북,무진장,공정,전북특별자치도 무주군 안성면 죽천리,1992-12-23,2002-11-30,1,주수원,1249,13.1,18.8,340.1,10,200,필댐(죤형),488458,300,51.5,3262,3206,56,취수탑형,598,596.7,563,063-350-7000
4573010075,전북,무진장,대불(설천),전북특별자치도 무주군 설천면 대불리,2000-12-11,2012-12-10,1,주수원,2200,17.5,16.5,295,10,100,필댐(죤형),204.99,160,27.5,1543,1460,83,취수탑형,363.5,362,346,063-350-7000
4574010001,전북,무진장,노곡,전북특별자치도 장수군 장수읍 동촌리,1953-01-01,1955-10-31,2,주수원,120,1.93,1.93,14,10,100,필댐(죤형),22500,400,5,58.38,58.38,0,사통형,520.2,519.6,512.2,063-350-7000
4574010002,전북,무진장,동촌,전북특별자치도 장수군 장수읍 동촌리,1953-01-01,1958-12-01,2,주수원,208,3.5,3.3,32,10,100,필댐(죤형),12330,200,13.7,103.68,103.68,0,사통형,490.9,490,467.9,063-350-7000
4574010006,전북,무진장,염해,전북특별자치도 장수군 장수읍 두산리,1975-01-01,1979-10-17,2,주수원,120,1.78,1.68,7.2,10,100,필댐(죤형),30030,130,11,27.1,27.1,0,사통형,530.1,529.6,515,063-350-7000
4574010007,전북,무진장,개정,전북특별자치도 장수군 장수읍 개정리,1953-01-01,1958-10-31,2,주수원,253,3.86,3.72,39,10,100,필댐(죤형),14967,176.5,21.2,250.48,250.48,0,사통형,539.8,539.3,520.3,063-350-7000
4574010009,전북,무진장,단평,전북특별자치도 장수군 장수읍 송천리,1959-01-01,1964-10-20,2,주수원,333,6.1,5.83,59,10,100,필댐(죤형),9712,142,17.1,213.53,213.53,0,사통형,543.9,543.6,526.5,063-350-7000
4574010013,전북,무진장,필덕,전북특별자치도 장수군 장수읍 대성리,1971-01-01,1974-12-01,1,주수원,1126,11.52,10.7,88,10,100,필댐(죤형),17472,156,22.4,673,673,0,사통형,567.2,566.8,546.2,063-350-7000
4574010016,전북,무진장,오성,전북특별자치도 장수군 산서면 오성리,1955-01-01,1959-10-30,2,주수원,123,1.98,1.92,62,10,100,필댐(죤형),17531,186.5,18.8,96.2,96.2,0,사통형,269.6,269,251.5,063-350-7000
4574010017,전북,무진장,쌍용,전북특별자치도 장수군 산서면 쌍계리,1935-01-01,1938-10-20,2,주수원,150,4.02,3.8,77,10,100,필댐(죤형),7700,110,14,172,172,0,사통형,206,205.5,197,063-350-7000
4574010018,전북,무진장,유평,전북특별자치도 장수군 산서면 쌍계리,1944-01-01,1944-12-01,2,보조수원,26,0.52,0.4,6.6,10,100,필댐(죤형),2115,94,4.5,20.3,20.3,0,사통형,215.2,214.5,207.2,063-350-7000
4574010019,전북,무진장,마평,전북특별자치도 장수군 산서면 쌍계리,1944-01-01,1944-12-31,2,보조수원,36,0.42,0.3,5,10,100,필댐(죤형),1775,50,7.1,26,26,0,사통형,239.5,239,227.5,063-350-7000
4574010020,전북,무진장,동막,전북특별자치도 장수군 산서면 쌍계리,1970-01-01,1970-12-01,2,보조수원,116,1,0.78,17,10,100,필댐(죤형),3840,64,12,35.2,34.66,0.54,사통형,309.5,308,289.5,063-350-7000
4574010021,전북,무진장,사계,전북특별자치도 장수군 산서면 사계리,1953-01-01,1959-10-31,2,주수원,180,4.22,4.22,52,10,100,필댐(죤형),7683,118.2,13,185.6,185.6,0,사통형,201,200.6,193,063-350-7000
4574010022,전북,무진장,반곡,전북특별자치도 장수군 산서면 사계리,1969-01-01,1969-10-31,2,보조수원,28.9,1,0.6,10.3,10,100,필댐(죤형),7020,108,13,29.65,29.6,0.05,사통형,172.8,172.3,161.8,063-350-7000
4574010023,전북,무진장,척동,전북특별자치도 장수군 산서면 봉서리,1945-01-10,1947-12-10,2,보조수원,12,0.38,0.3,2.6,10,100,필댐(죤형),1125,30,7.5,10.34,10.34,0,사통형,168.9,168,162,063-350-7000
4574010024,전북,무진장,성동,전북특별자치도 장수군 산서면 봉서리,1945-01-01,1945-12-01,2,보조수원,6,0.25,0.2,3.1,10,100,필댐(죤형),960,40,8,3.41,3.4,0.01,사통형,230.9,230.5,223.5,063-350-7000
4574010025,전북,무진장,원당,전북특별자치도 남원시 보절면 성시리,1954-01-01,1959-12-01,2,주수원,180,3,1.84,18.1,10,100,필댐(죤형),12060,71,9.27,54.3,54.3,0,사통형,189.7,189,180.7,063-350-7000
4574010027,전북,무진장,우농,전북특별자치도 장수군 산서면 하월리,1944-01-01,1944-10-01,2,보조수원,15,0.4,0.22,6.3,10,100,필댐(죤형),297,45,2.2,19,19,0,사통형,161.3,160.8,158.3,063-350-7000
4574010029,전북,전주.완주.임실,오산,전북특별자치도 장수군 산서면 오산리,1937-01-01,1939-01-01,2,보조수원,178,3.63,3.23,67.4,10,100,필댐(죤형),107215,238,14.5,117,115,2,사통형,224.13,223.13,218.64,063-270-0526
4574010030,전북,전주.완주.임실,명금,전북특별자치도 장수군 산서면 오산리,1954-01-01,1959-01-01,2,주수원,80,2.2,1.8,6,10,100,필댐(죤형),4343,95,4.8,25,25,0,사통형,161.36,160.56,157,063-270-0526
4574010031,전북,전주.완주.임실,초장,전북특별자치도 장수군 산서면 오산리,1954-01-01,1959-01-01,2,보조수원,174,1.71,1.6,10,10,100,필댐(죤형),542,130,9.03,30,30,0,사통형,226.98,226.38,221.84,063-270-0526
4574010032,전북,전주.완주.임실,암가,전북특별자치도 장수군 산서면 오산리,1969-01-01,1972-01-01,2,보조수원,24,1.45,1.35,10,10,100,필댐(죤형),6987,103,5.6,22,22,0,사통형,147.23,146.23,143,063-270-0526
4574010035,전북,무진장,호병,전북특별자치도 장수군 산서면 건지리,1955-01-01,1959-12-01,2,주수원,43,3,2.79,15,10,100,필댐(죤형),10390,88,7.82,64.5,64.5,0,사통형,174.9,174.4,164.4,063-350-7000
4574010037,전북,무진장,마하1,전북특별자치도 장수군 산서면 마하리,1982-01-01,1982-10-30,2,주수원,80,1,0.75,15.5,10,100,필댐(죤형),5100,102,10,17.86,17.86,0,사통형,265.7,265.2,246.2,063-350-7000
4574010040,전북,무진장,원흥,전북특별자치도 장수군 산서면 마하리,1953-01-01,1959-10-01,2,주수원,90,2.16,2,52,10,100,필댐(죤형),28870,150,10,28.7,28.7,0,사통형,237.8,237.5,229,063-350-7000
4574010042,전북,무진장,매동,전북특별자치도 장수군 산서면 백운리,1953-01-01,1959-10-31,2,주수원,122,2.36,2.28,32,10,100,필댐(죤형),11921,140,17.03,108.9,108.9,0,사통형,208.7,207.8,177.7,063-350-7000
4574010046,전북,전주.완주.임실,능곡,전북특별자치도 장수군 산서면 동화리,1966-01-03,1968-01-01,2,보조수원,100,1.1,1,15,10,100,필댐(죤형),13200,96,8,33,33,0,사통형,168.92,168.42,165,063-270-0526
4574010048,전북,무진장,장남,전북특별자치도 장수군 번암면 국포리,1977-01-01,1984-10-20,1,주수원,2280,38,36.5,826,10,200,필댐(코어형),88088,397,51,8172.6,7920.8,251.8,취수탑형,404.2,404,370,063-350-7000
4574010050,전북,무진장,천천(와룡),전북특별자치도 장수군 천천면 남양리,1989-01-01,1996-01-01,1,주수원,1350,16,18.78,180,10,100,필댐(죤형),31360,176,38,1918,1910,8,취수탑형,426,424.8,400,063-350-7000
4574010061,전북,무진장,벽남,전북특별자치도 장수군 계남면 화음리,1967-01-01,1974-10-30,1,주수원,2167,22.04,20.03,182,10,100,필댐(죤형),13360,160,16.7,983,969,14,사통형,408,407.5,397,063-350-7000
4574010071,전북,무진장,지소(양악),전북특별자치도 장수군 계북면 양악리,1985-01-01,1996-12-30,1,주수원,1380,20,21.96,303,10,100,필댐(죤형),68311,285,49.3,3280,3197,83,취수탑형,526,525,494,063-350-7000
4574010075,전북,무진장,금덕,전북특별자치도 장수군 장계면 금덕리,1944-01-01,1953-11-30,2,주수원,413,7.6,7.2,60.2,10,100,필댐(죤형),15876,324,14,276.5,276.5,0,사통형,347,346.8,340,063-350-7000
4574010083,전북,무진장,대곡(오동),전북특별자치도 장수군 장계면 대곡리,1986-01-01,2002-10-30,1,주수원,1317,6,47.5,658,10,100,필댐(죤형),97104,350,54.5,7957,7712,245,취수탑형,497.5,496.3,465.5,063-350-7000
4574010084,전북,무진장,용림,전북특별자치도 장수군 장수읍 덕산리,1999-05-20,2005-12-20,1,주수원,1520,46.4,49.5,847,10,200,필댐(죤형),1476960,260,61.5,11480,11188,292,취수탑형,621.6,621,575,063-350-7000
4575010001,전북,전주.완주.임실,동막,전북특별자치도 임실군 임실읍 성가리,1953-01-01,1954-01-01,2,주수원,32,2.35,1.6,12.6,10,100,필댐(죤형),7824,83.5,7.3,39.68,39.68,0,사통형,254.33,253.73,249.5,063-270-0526
4575010006,전북,전주.완주.임실,두곡,전북특별자치도 임실군 임실읍 두곡리,1976-01-01,1978-12-30,1,주수원,220,7.85,7.12,68.5,10,100,필댐(죤형),66941,166,14,357.7,357.7,0,사통형,239.21,238.21,229.21,063-270-0526
4575010018,전북,전주.완주.임실,지산,전북특별자치도 임실군 임실읍 두만리,1967-01-01,1971-01-01,1,주수원,300,8.56,7.29,64.3,10,200,필댐(죤형),61381,138,15.15,367,367,0,사통형,305.24,304.24,295.24,063-270-0526
4575010029,전북,전주.완주.임실,용추,전북특별자치도 임실군 청웅면 두복리,1956-01-01,1959-01-01,1,보조수원,320,11.64,10.88,101,10,100,필댐(죤형),58246,125,16.5,451,451,0,사통형,289.35,288.35,277.85,063-270-0526
4575010030,전북,전주.완주.임실,서창,전북특별자치도 임실군 강진면 백련리,1940-01-01,1950-01-01,2,보조수원,30,2.68,2.5,10,10,100,필댐(죤형),70716,130,8.2,73,73,0,사통형,176.22,175.02,171.02,063-270-0526
4575010031,전북,전주.완주.임실,명동,전북특별자치도 임실군 청웅면 옥전리,1964-01-01,1967-01-01,2,주수원,92,1.38,1.01,20,10,100,필댐(죤형),9174,81,8,41,41,0,사통형,212.77,211.77,204.97,063-270-0526
4575010036,전북,전주.완주.임실,행촌,전북특별자치도 임실군 청웅면 옥전리,1966-01-01,1967-01-01,2,주수원,92,1.59,1.51,28.6,10,100,필댐(죤형),11412,400.4,7.9,65,65,0,사통형,193.61,193.11,187.96,063-270-0526
4575010039,전북,전주.완주.임실,남산,전북특별자치도 임실군 청웅면 남산리,1967-01-01,1968-01-01,2,주수원,107,2.28,1.87,27.9,10,100,필댐(죤형),28816,121.8,11.8,77,77,0,사통형,189.38,188.38,181.36,063-270-0526
4575010068,전북,전주.완주.임실,도인,전북특별자치도 임실군 성수면 도인리,1940-08-01,1941-12-20,2,주수원,136,5.72,4.83,39.8,10,100,필댐(죤형),18864,96.5,9.3,172.5,172.5,0,사통형,262.6,261.85,256.41,063-270-0526
4575010073,전북,전주.완주.임실,삼봉,전북특별자치도 임실군 성수면 삼봉리,1944-06-30,1950-04-30,2,주수원,265,5.89,5.56,44.2,10,100,필댐(죤형),20112,143,11.7,196,196,0,사통형,219.02,218.22,210.22,063-270-0526
4575010076,전북,전주.완주.임실,성남,전북특별자치도 임실군 성수면 성수리,1960-01-01,1967-01-01,1,주수원,1016,15.95,12.6,242,10,100,필댐(죤형),93305,140,23.3,784,784,0,사통형,251.54,250.54,235.54,063-270-0526
4575010080,전북,전주.완주.임실,오봉,전북특별자치도 임실군 성수면 오봉리,1979-12-20,1991-11-30,1,주수원,1380,51.57,46.6,584.2,10,100,필댐(죤형),433365,276,29.3,4230,4230,0,취수탑형,247,245.4,228,063-270-0526
4575010087,전북,전주.완주.임실,갈목,전북특별자치도 임실군 신덕면 수천리,1967-01-01,1968-01-01,2,주수원,53,0.75,0.61,6.4,5,100,필댐(죤형),14214,108,8.4,28,28,0,사통형,99.36,98.46,94,063-270-0526
4575010110,전북,전주.완주.임실,수천,전북특별자치도 임실군 신덕면 수천리,1964-01-01,1968-01-01,2,주수원,90,2.9,2.5,18.7,10,100,필댐(죤형),18876,117,11.4,98,98,0,사통형,254,253.1,246.79,063-270-0526
4575010115,전북,전주.완주.임실,삼길,전북특별자치도 임실군 신덕면 삼길리,1971-01-01,1973-12-30,1,주수원,140,6.45,5.75,41.2,10,100,필댐(죤형),23393,98,13.76,303,276,27,사통형,231.5,230.7,221.5,063-270-0526
4575010120,전북,전주.완주.임실,월성,전북특별자치도 임실군 신덕면 월성리,1957-01-01,1961-01-01,1,주수원,320,10.28,9.7,81.7,10,200,필댐(죤형),74741,194,16.6,643.5,597,46.5,사통형,274,273,262.7,063-270-0526
4575010126,전북,전주.완주.임실,금정,전북특별자치도 임실군 신덕면 금정리,1957-01-01,1961-12-30,2,주수원,36,1.8,1.2,10,10,100,필댐(죤형),22591,85,10.09,37,37,0,사통형,266.58,265.78,255.38,063-270-0526
4575010128,전북,전주.완주.임실,오궁,전북특별자치도 임실군 신덕면 오궁리,1957-01-01,1961-01-01,1,주수원,328,6.89,6.5,66.5,10,100,필댐(죤형),7167,160,14.7,316,288,28,사통형,279,278.1,268.6,063-270-0526
4575010130,전북,전주.완주.임실,학정,전북특별자치도 임실군 삼계면 학정리,1940-01-01,1943-01-01,2,주수원,157,8.21,6.78,52.9,10,100,필댐(죤형),41602,167,8.52,192,192,0,사통형,222.75,221.75,215,063-270-0526
4575010149,전북,전주.완주.임실,도봉,전북특별자치도 임실군 관촌면 도봉리,1973-01-01,1974-01-01,2,주수원,84,5.4,5,32.6,10,100,필댐(죤형),29104,112.2,11.5,190,190,0,사통형,251.86,251,243.06,063-270-0526
